week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-08,BEV007,STR011,272,181,85,368,False
2024-01-08,BEV007,STR012,326,51,52,325,False
2024-01-08,BEV007,STR013,414,64,114,364,False
2024-01-08,BEV007,STR014,183,114,161,136,False
2024-01-08,BEV007,STR015,474,61,56,479,False
2024-01-08,BEV007,STR016,370,285,60,595,False
2024-01-08,BEV007,STR017,376,234,126,484,False
2024-01-08,BEV007,STR018,262,133,48,347,False
2024-01-08,BEV007,STR019,313,289,168,434,False
2024-01-08,BEV007,STR020,260,106,52,314,False
2024-01-08,BEV007,STR021,494,231,99,626,False
2024-01-08,BEV007,STR022,476,212,283,405,False
2024-01-08,BEV007,STR023,485,137,370,252,False
2024-01-08,BEV007,STR024,425,136,134,427,False
2024-01-08,BEV007,STR025,319,140,76,383,False
2024-01-08,BEV008,STR001,338,114,209,243,False
2024-01-08,BEV008,STR002,171,72,150,93,False
2024-01-08,BEV008,STR003,417,292,286,423,False
2024-01-08,BEV008,STR004,227,280,86,421,False
2024-01-08,BEV008,STR005,329,281,260,350,False
2024-01-08,BEV008,STR006,225,163,236,152,False
2024-01-08,BEV008,STR007,497,280,113,664,False
2024-01-08,BEV008,STR008,356,67,107,316,False
2024-01-08,BEV008,STR009,361,270,175,456,False
2024-01-08,BEV008,STR010,259,76,168,167,False
2024-01-08,BEV008,STR011,177,252,87,342,False
2024-01-08,BEV008,STR012,441,201,284,358,False
2024-01-08,BEV008,STR013,262,158,168,252,False
2024-01-08,BEV008,STR014,466,210,143,533,False
2024-01-08,BEV008,STR015,469,248,113,604,False
2024-01-08,BEV008,STR016,329,274,139,464,False
2024-01-08,BEV008,STR017,228,196,129,295,False
2024-01-08,BEV008,STR018,278,112,111,279,False
2024-01-08,BEV008,STR019,217,238,79,376,False
2024-01-08,BEV008,STR020,257,148,155,250,False
2024-01-08,BEV008,STR021,179,263,101,341,False
2024-01-08,BEV008,STR022,235,57,324,0,True
2024-01-08,BEV008,STR023,194,145,147,192,False
2024-01-08,BEV008,STR024,387,292,128,551,False
2024-01-08,BEV008,STR025,302,239,126,415,False
2024-01-08,BEV009,STR001,281,219,107,393,False
2024-01-08,BEV009,STR002,183,178,45,316,False
2024-01-08,BEV009,STR003,190,54,135,109,False
2024-01-08,BEV009,STR004,273,232,58,447,False
2024-01-08,BEV009,STR005,307,52,172,187,False
2024-01-08,BEV009,STR006,339,280,100,519,False
2024-01-08,BEV009,STR007,395,150,51,494,False
2024-01-08,BEV009,STR008,479,169,85,563,False
2024-01-08,BEV009,STR009,387,263,110,540,False
2024-01-08,BEV009,STR010,461,172,108,525,False
2024-01-08,BEV009,STR011,472,69,156,385,False
2024-01-08,BEV009,STR012,242,137,118,261,False
2024-01-08,BEV009,STR013,312,295,147,460,False
2024-01-08,BEV009,STR014,286,107,126,267,False
2024-01-08,BEV009,STR015,315,108,97,326,False
2024-01-08,BEV009,STR016,399,96,199,296,False
2024-01-08,BEV009,STR017,161,252,345,68,False
2024-01-08,BEV009,STR018,261,240,101,400,False
2024-01-08,BEV009,STR019,234,75,136,173,False
2024-01-08,BEV009,STR020,218,147,84,281,False
2024-01-08,BEV009,STR021,341,209,139,411,False
2024-01-08,BEV009,STR022,223,164,233,154,False
2024-01-08,BEV009,STR023,203,170,244,129,False
2024-01-08,BEV009,STR024,428,254,198,484,False
2024-01-08,BEV009,STR025,399,103,74,428,False
2024-01-08,BEV010,STR001,265,271,255,281,False
2024-01-08,BEV010,STR002,230,207,83,354,False
2024-01-08,BEV010,STR003,486,176,194,468,False
2024-01-08,BEV010,STR004,345,144,115,374,False
2024-01-08,BEV010,STR005,420,190,157,453,False
2024-01-08,BEV010,STR006,459,283,122,620,False
2024-01-08,BEV010,STR007,391,271,36,626,False
2024-01-08,BEV010,STR008,335,268,102,501,False
2024-01-08,BEV010,STR009,282,290,99,473,False
2024-01-08,BEV010,STR010,175,200,169,206,False
2024-01-08,BEV010,STR011,352,297,95,554,False
2024-01-08,BEV010,STR012,293,75,122,246,False
2024-01-08,BEV010,STR013,372,239,336,275,False
2024-01-08,BEV010,STR014,217,89,169,137,False
2024-01-08,BEV010,STR015,175,119,88,206,False
2024-01-08,BEV010,STR016,348,112,52,408,False
2024-01-08,BEV010,STR017,234,202,126,310,False
2024-01-08,BEV010,STR018,291,112,141,262,False
2024-01-08,BEV010,STR019,209,240,124,325,False
2024-01-08,BEV010,STR020,400,86,262,224,False
2024-01-08,BEV010,STR021,416,107,52,471,False
2024-01-08,BEV010,STR022,426,176,68,534,False
2024-01-08,BEV010,STR023,424,201,201,424,False
2024-01-08,BEV010,STR024,499,141,67,573,False
2024-01-08,BEV010,STR025,323,242,47,518,False
2024-01-08,BEV011,STR001,229,264,48,445,False
2024-01-08,BEV011,STR002,161,188,137,212,False
2024-01-08,BEV011,STR003,169,132,95,206,False
2024-01-08,BEV011,STR004,367,255,81,541,False
2024-01-08,BEV011,STR005,163,190,112,241,False
2024-01-08,BEV011,STR006,421,271,113,579,False
2024-01-08,BEV011,STR007,378,219,86,511,False
2024-01-08,BEV011,STR008,337,144,189,292,False
2024-01-08,BEV011,STR009,360,89,108,341,False
2024-01-08,BEV011,STR010,275,107,76,306,False
2024-01-08,BEV011,STR011,160,227,68,319,False
2024-01-08,BEV011,STR012,239,53,112,180,False
2024-01-08,BEV011,STR013,444,229,158,515,False
2024-01-08,BEV011,STR014,198,170,106,262,False
2024-01-08,BEV011,STR015,449,206,49,606,False
2024-01-08,BEV011,STR016,230,69,76,223,False
2024-01-08,BEV011,STR017,431,186,205,412,False
2024-01-08,BEV011,STR018,337,226,106,457,False
2024-01-08,BEV011,STR019,277,244,109,412,False
2024-01-08,BEV011,STR020,221,236,44,413,False
2024-01-08,BEV011,STR021,386,172,67,491,False
2024-01-08,BEV011,STR022,340,53,102,291,False
2024-01-08,BEV011,STR023,176,102,119,159,False
2024-01-08,BEV011,STR024,271,127,126,272,False
2024-01-08,BEV011,STR025,351,68,134,285,False
2024-01-08,BEV012,STR001,350,284,82,552,False
2024-01-08,BEV012,STR002,190,149,51,288,False
2024-01-08,BEV012,STR003,486,265,126,625,False
2024-01-08,BEV012,STR004,393,112,103,402,False
2024-01-08,BEV012,STR005,379,219,112,486,False
2024-01-08,BEV012,STR006,185,265,127,323,False
2024-01-08,BEV012,STR007,152,284,45,391,False
2024-01-08,BEV012,STR008,475,52,153,374,False
2024-01-08,BEV012,STR009,462,255,90,627,False
2024-01-08,BEV012,STR010,327,262,147,442,False
2024-01-08,BEV012,STR011,191,180,40,331,False
2024-01-08,BEV012,STR012,314,287,138,463,False
2024-01-08,BEV012,STR013,458,181,257,382,False
2024-01-08,BEV012,STR014,154,58,116,96,False
2024-01-08,BEV012,STR015,204,144,89,259,False
2024-01-08,BEV012,STR016,352,294,166,480,False
2024-01-08,BEV012,STR017,191,262,120,333,False
2024-01-08,BEV012,STR018,417,244,48,613,False
2024-01-08,BEV012,STR019,499,132,123,508,False
2024-01-08,BEV012,STR020,354,299,82,571,False
2024-01-08,BEV012,STR021,369,55,217,207,False
2024-01-08,BEV012,STR022,243,262,347,158,False
2024-01-08,BEV012,STR023,164,271,202,233,False
2024-01-08,BEV012,STR024,375,102,91,386,False
2024-01-08,BEV012,STR025,323,111,82,352,False
2024-01-08,BEV013,STR001,457,298,129,626,False
2024-01-08,BEV013,STR002,237,244,110,371,False
2024-01-08,BEV013,STR003,279,52,206,125,False
2024-01-08,BEV013,STR004,277,137,98,316,False
2024-01-08,BEV013,STR005,198,238,91,345,False
2024-01-08,BEV013,STR006,178,279,82,375,False
2024-01-08,BEV013,STR007,354,113,81,386,False
2024-01-08,BEV013,STR008,165,129,82,212,False
2024-01-08,BEV013,STR009,378,285,138,525,False
2024-01-08,BEV013,STR010,368,230,162,436,False
2024-01-08,BEV013,STR011,468,115,101,482,False
2024-01-08,BEV013,STR012,290,262,74,478,False
2024-01-08,BEV013,STR013,309,264,98,475,False
2024-01-08,BEV013,STR014,394,167,222,339,False
2024-01-08,BEV013,STR015,391,224,136,479,False
2024-01-08,BEV013,STR016,279,143,52,370,False
2024-01-08,BEV013,STR017,246,138,129,255,False
2024-01-08,BEV013,STR018,208,142,133,217,False
2024-01-08,BEV013,STR019,381,50,82,349,False
2024-01-08,BEV013,STR020,252,175,104,323,False
2024-01-08,BEV013,STR021,392,171,83,480,False
2024-01-08,BEV013,STR022,184,292,101,375,False
2024-01-08,BEV013,STR023,470,287,99,658,False
2024-01-08,BEV013,STR024,311,264,123,452,False
2024-01-08,BEV013,STR025,280,107,107,280,False
2024-01-08,BEV014,STR001,394,144,208,330,False
2024-01-08,BEV014,STR002,252,250,136,366,False
2024-01-08,BEV014,STR003,313,79,133,259,False
2024-01-08,BEV014,STR004,474,290,60,704,False
2024-01-08,BEV014,STR005,306,181,194,293,False
2024-01-08,BEV014,STR006,160,278,51,387,False
2024-01-08,BEV014,STR007,156,93,76,173,False
2024-01-08,BEV014,STR008,455,166,78,543,False
2024-01-08,BEV014,STR009,190,291,103,378,False
2024-01-08,BEV014,STR010,281,260,49,492,False
2024-01-08,BEV014,STR011,378,65,131,312,False
2024-01-08,BEV014,STR012,356,243,238,361,False
2024-01-08,BEV014,STR013,430,151,132,449,False
2024-01-08,BEV014,STR014,255,179,147,287,False
2024-01-08,BEV014,STR015,177,240,117,300,False
2024-01-08,BEV014,STR016,387,113,220,280,False
2024-01-08,BEV014,STR017,414,103,86,431,False
2024-01-08,BEV014,STR018,241,209,73,377,False
2024-01-08,BEV014,STR019,225,262,256,231,False
2024-01-08,BEV014,STR020,254,282,124,412,False
2024-01-08,BEV014,STR021,419,56,59,416,False
2024-01-08,BEV014,STR022,415,187,244,358,False
2024-01-08,BEV014,STR023,439,215,117,537,False
2024-01-08,BEV014,STR024,302,60,189,173,False
2024-01-08,BEV014,STR025,317,137,89,365,False
2024-01-08,BEV015,STR001,171,239,69,341,False
2024-01-08,BEV015,STR002,450,145,92,503,False
2024-01-08,BEV015,STR003,214,276,152,338,False
2024-01-08,BEV015,STR004,191,85,106,170,False
2024-01-08,BEV015,STR005,431,171,222,380,False
2024-01-08,BEV015,STR006,244,73,73,244,False
2024-01-08,BEV015,STR007,218,196,58,356,False
2024-01-08,BEV015,STR008,327,183,113,397,False
2024-01-08,BEV015,STR009,281,207,301,187,False
2024-01-08,BEV015,STR010,438,56,84,410,False
2024-01-08,BEV015,STR011,213,164,101,276,False
2024-01-08,BEV015,STR012,353,90,78,365,False
2024-01-08,BEV015,STR013,432,204,52,584,False
2024-01-08,BEV015,STR014,292,95,272,115,False
2024-01-08,BEV015,STR015,468,278,148,598,False
2024-01-08,BEV015,STR016,221,63,130,154,False
2024-01-08,BEV015,STR017,442,168,68,542,False
2024-01-08,BEV015,STR018,422,155,103,474,False
2024-01-08,BEV015,STR019,340,133,77,396,False
2024-01-08,BEV015,STR020,169,138,68,239,False
2024-01-08,BEV015,STR021,454,275,112,617,False
2024-01-08,BEV015,STR022,353,53,117,289,False
2024-01-08,BEV015,STR023,345,97,165,277,False
2024-01-08,BEV015,STR024,239,220,77,382,False
2024-01-08,BEV015,STR025,201,51,71,181,False
2024-01-15,BEV001,STR001,317,176,107,386,False
2024-01-15,BEV001,STR002,357,239,62,534,False
2024-01-15,BEV001,STR003,448,92,270,270,False
2024-01-15,BEV001,STR004,218,128,50,296,False
2024-01-15,BEV001,STR005,247,84,127,204,False
2024-01-15,BEV001,STR006,350,261,72,539,False
2024-01-15,BEV001,STR007,379,195,102,472,False
2024-01-15,BEV001,STR008,415,118,75,458,False
2024-01-15,BEV001,STR009,416,66,217,265,False
2024-01-15,BEV001,STR010,278,193,109,362,False
2024-01-15,BEV001,STR011,227,78,84,221,False
2024-01-15,BEV001,STR012,240,261,157,344,False
2024-01-15,BEV001,STR013,273,206,94,385,False
2024-01-15,BEV001,STR014,293,249,72,470,False
2024-01-15,BEV001,STR015,391,199,246,344,False
2024-01-15,BEV001,STR016,309,223,323,209,False
2024-01-15,BEV001,STR017,233,52,55,230,False
2024-01-15,BEV001,STR018,312,178,72,418,False
2024-01-15,BEV001,STR019,414,177,42,549,False
2024-01-15,BEV001,STR020,349,88,252,185,False
2024-01-15,BEV001,STR021,301,253,114,440,False
2024-01-15,BEV001,STR022,462,294,60,696,False
2024-01-15,BEV001,STR023,487,171,166,492,False
2024-01-15,BEV001,STR024,220,83,108,195,False
2024-01-15,BEV001,STR025,150,182,82,250,False
2024-01-15,BEV002,STR001,320,225,58,487,False
2024-01-15,BEV002,STR002,210,109,71,248,False
2024-01-15,BEV002,STR003,458,164,122,500,False
2024-01-15,BEV002,STR004,421,234,126,529,False
2024-01-15,BEV002,STR005,424,222,121,525,False
2024-01-15,BEV002,STR006,322,130,81,371,False
2024-01-15,BEV002,STR007,294,58,125,227,False
2024-01-15,BEV002,STR008,325,116,110,331,False
2024-01-15,BEV002,STR009,387,201,78,510,False
2024-01-15,BEV002,STR010,261,202,174,289,False
2024-01-15,BEV002,STR011,398,140,71,467,False
2024-01-15,BEV002,STR012,382,175,119,438,False
2024-01-15,BEV002,STR013,382,197,111,468,False
2024-01-15,BEV002,STR014,393,297,143,547,False
2024-01-15,BEV002,STR015,172,212,55,329,False
2024-01-15,BEV002,STR016,497,247,147,597,False
2024-01-15,BEV002,STR017,161,267,90,338,False
2024-01-15,BEV002,STR018,327,190,84,433,False
2024-01-15,BEV002,STR019,187,88,134,141,False
2024-01-15,BEV002,STR020,174,201,154,221,False
2024-01-15,BEV002,STR021,323,190,111,402,False
2024-01-15,BEV002,STR022,387,174,247,314,False
2024-01-15,BEV002,STR023,369,65,81,353,False
2024-01-15,BEV002,STR024,211,111,159,163,False
2024-01-15,BEV002,STR025,435,208,55,588,False
2024-01-15,BEV003,STR001,416,101,79,438,False
2024-01-15,BEV003,STR002,394,120,128,386,False
2024-01-15,BEV003,STR003,193,133,135,191,False
2024-01-15,BEV003,STR004,346,131,57,420,False
2024-01-15,BEV003,STR005,150,98,82,166,False
2024-01-15,BEV003,STR006,500,86,151,435,False
2024-01-15,BEV003,STR007,478,205,99,584,False
2024-01-15,BEV003,STR008,202,70,111,161,False
2024-01-15,BEV003,STR009,462,132,132,462,False
2024-01-15,BEV003,STR010,311,231,105,437,False
2024-01-15,BEV003,STR011,292,227,125,394,False
2024-01-15,BEV003,STR012,402,273,48,627,False
2024-01-15,BEV003,STR013,417,222,82,557,False
2024-01-15,BEV003,STR014,475,194,63,606,False
2024-01-15,BEV003,STR015,457,90,138,409,False
2024-01-15,BEV003,STR016,469,260,105,624,False
2024-01-15,BEV003,STR017,272,69,143,198,False
2024-01-15,BEV003,STR018,464,214,88,590,False
2024-01-15,BEV003,STR019,189,166,100,255,False
2024-01-15,BEV003,STR020,302,298,159,441,False
2024-01-15,BEV003,STR021,335,68,253,150,False
2024-01-15,BEV003,STR022,191,287,129,349,False
2024-01-15,BEV003,STR023,358,72,55,375,False
2024-01-15,BEV003,STR024,482,244,151,575,False
2024-01-15,BEV003,STR025,192,126,179,139,False
2024-01-15,BEV004,STR001,271,87,159,199,False
2024-01-15,BEV004,STR002,377,176,77,476,False
2024-01-15,BEV004,STR003,427,272,157,542,False
2024-01-15,BEV004,STR004,377,300,60,617,False
2024-01-15,BEV004,STR005,306,271,45,532,False
2024-01-15,BEV004,STR006,335,139,183,291,False
2024-01-15,BEV004,STR007,423,62,94,391,False
2024-01-15,BEV004,STR008,223,51,189,85,False
2024-01-15,BEV004,STR009,489,134,97,526,False
2024-01-15,BEV004,STR010,204,117,48,273,False
2024-01-15,BEV004,STR011,183,117,61,239,False
2024-01-15,BEV004,STR012,413,186,158,441,False
2024-01-15,BEV004,STR013,486,279,165,600,False
2024-01-15,BEV004,STR014,494,90,244,340,False
2024-01-15,BEV004,STR015,450,296,198,548,False
2024-01-15,BEV004,STR016,434,96,75,455,False
2024-01-15,BEV004,STR017,476,216,158,534,False
2024-01-15,BEV004,STR018,455,259,129,585,False
2024-01-15,BEV004,STR019,457,186,214,429,False
2024-01-15,BEV004,STR020,476,69,144,401,False
2024-01-15,BEV004,STR021,338,140,80,398,False
2024-01-15,BEV004,STR022,439,291,167,563,False
2024-01-15,BEV004,STR023,241,110,159,192,False
2024-01-15,BEV004,STR024,232,145,81,296,False
2024-01-15,BEV004,STR025,321,71,100,292,False
2024-01-15,BEV005,STR001,444,165,114,495,False
2024-01-15,BEV005,STR002,398,180,67,511,False
2024-01-15,BEV005,STR003,489,129,48,570,False
2024-01-15,BEV005,STR004,292,96,78,310,False
2024-01-15,BEV005,STR005,249,98,48,299,False
2024-01-15,BEV005,STR006,415,164,84,495,False
2024-01-15,BEV005,STR007,350,117,75,392,False
2024-01-15,BEV005,STR008,159,195,137,217,False
2024-01-15,BEV005,STR009,455,118,117,456,False
2024-01-15,BEV005,STR010,294,262,197,359,False
2024-01-15,BEV005,STR011,340,184,75,449,False
2024-01-15,BEV005,STR012,494,233,70,657,False
2024-01-15,BEV005,STR013,326,255,104,477,False
2024-01-15,BEV005,STR014,323,154,62,415,False
2024-01-15,BEV005,STR015,163,109,66,206,False
2024-01-15,BEV005,STR016,423,110,73,460,False
2024-01-15,BEV005,STR017,454,268,115,607,False
2024-01-15,BEV005,STR018,480,140,131,489,False
2024-01-15,BEV005,STR019,180,130,73,237,False
2024-01-15,BEV005,STR020,373,239,66,546,False
2024-01-15,BEV005,STR021,389,141,140,390,False
2024-01-15,BEV005,STR022,232,199,102,329,False
2024-01-15,BEV005,STR023,419,224,85,558,False
2024-01-15,BEV005,STR024,342,121,97,366,False
2024-01-15,BEV005,STR025,320,178,100,398,False
2024-01-15,BEV006,STR001,270,206,237,239,False
2024-01-15,BEV006,STR002,229,269,55,443,False
2024-01-15,BEV006,STR003,369,101,157,313,False
2024-01-15,BEV006,STR004,311,223,90,444,False
2024-01-15,BEV006,STR005,450,73,83,440,False
2024-01-15,BEV006,STR006,155,70,105,120,False
2024-01-15,BEV006,STR007,342,244,169,417,False
2024-01-15,BEV006,STR008,413,87,152,348,False
2024-01-15,BEV006,STR009,196,160,149,207,False
2024-01-15,BEV006,STR010,281,125,151,255,False
2024-01-15,BEV006,STR011,177,243,70,350,False
2024-01-15,BEV006,STR012,448,288,140,596,False
2024-01-15,BEV006,STR013,396,112,198,310,False
2024-01-15,BEV006,STR014,177,143,88,232,False
2024-01-15,BEV006,STR015,340,299,61,578,False
2024-01-15,BEV006,STR016,224,183,103,304,False
2024-01-15,BEV006,STR017,374,217,298,293,False
2024-01-15,BEV006,STR018,348,162,100,410,False
2024-01-15,BEV006,STR019,377,187,99,465,False
2024-01-15,BEV006,STR020,456,281,259,478,False
2024-01-15,BEV006,STR021,492,241,90,643,False
2024-01-15,BEV006,STR022,335,261,114,482,False
2024-01-15,BEV006,STR023,238,247,158,327,False
2024-01-15,BEV006,STR024,330,213,111,432,False
2024-01-15,BEV006,STR025,455,82,112,425,False
2024-01-15,BEV007,STR001,375,75,176,274,False
2024-01-15,BEV007,STR002,190,189,139,240,False
2024-01-15,BEV007,STR003,178,93,121,150,False
2024-01-15,BEV007,STR004,224,115,227,112,False
2024-01-15,BEV007,STR005,261,128,131,258,False
2024-01-15,BEV007,STR006,212,158,67,303,False
2024-01-15,BEV007,STR007,267,206,105,368,False
2024-01-15,BEV007,STR008,448,273,58,663,False
2024-01-15,BEV007,STR009,294,168,154,308,False
2024-01-15,BEV007,STR010,165,210,304,71,False
2024-01-15,BEV007,STR011,450,271,58,663,False
2024-01-15,BEV007,STR012,378,123,261,240,False
2024-01-15,BEV007,STR013,379,132,156,355,False
2024-01-15,BEV007,STR014,392,298,51,639,False
2024-01-15,BEV007,STR015,406,152,139,419,False
2024-01-15,BEV007,STR016,278,62,168,172,False
2024-01-15,BEV007,STR017,191,256,154,293,False
2024-01-15,BEV007,STR018,162,56,87,131,False
2024-01-15,BEV007,STR019,482,187,78,591,False
2024-01-15,BEV007,STR020,377,179,92,464,False
2024-01-15,BEV007,STR021,165,50,139,76,False
2024-01-15,BEV007,STR022,227,254,134,347,False
2024-01-15,BEV007,STR023,418,245,316,347,False
2024-01-15,BEV007,STR024,399,51,252,198,False
2024-01-15,BEV007,STR025,402,187,61,528,False
2024-01-15,BEV008,STR001,227,93,230,90,False
2024-01-15,BEV008,STR002,167,293,139,321,False
2024-01-15,BEV008,STR003,164,277,90,351,False
2024-01-15,BEV008,STR004,441,51,101,391,False
2024-01-15,BEV008,STR005,164,109,61,212,False
2024-01-15,BEV008,STR006,152,132,115,169,False
2024-01-15,BEV008,STR007,318,230,48,500,False
2024-01-15,BEV008,STR008,243,63,85,221,False
2024-01-15,BEV008,STR009,206,117,104,219,False
2024-01-15,BEV008,STR010,172,192,110,254,False
2024-01-15,BEV008,STR011,300,144,132,312,False
2024-01-15,BEV008,STR012,460,255,71,644,False
2024-01-15,BEV008,STR013,495,57,76,476,False
2024-01-15,BEV008,STR014,238,184,112,310,False
2024-01-15,BEV008,STR015,477,197,61,613,False
2024-01-15,BEV008,STR016,225,88,100,213,False
2024-01-15,BEV008,STR017,371,121,220,272,False
2024-01-15,BEV008,STR018,251,139,90,300,False
2024-01-15,BEV008,STR019,451,213,58,606,False
2024-01-15,BEV008,STR020,214,282,101,395,False
2024-01-15,BEV008,STR021,224,110,79,255,False
2024-01-15,BEV008,STR022,388,88,82,394,False
2024-01-15,BEV008,STR023,221,280,133,368,False
2024-01-15,BEV008,STR024,354,185,87,452,False
2024-01-15,BEV008,STR025,353,152,95,410,False
2024-01-15,BEV009,STR001,270,72,120,222,False
2024-01-15,BEV009,STR002,253,154,135,272,False
2024-01-15,BEV009,STR003,399,170,87,482,False
2024-01-15,BEV009,STR004,438,140,81,497,False
2024-01-15,BEV009,STR005,402,143,164,381,False
2024-01-15,BEV009,STR006,319,142,85,376,False
2024-01-15,BEV009,STR007,452,227,77,602,False
2024-01-15,BEV009,STR008,406,157,121,442,False
2024-01-15,BEV009,STR009,268,262,184,346,False
2024-01-15,BEV009,STR010,327,241,135,433,False
2024-01-15,BEV009,STR011,439,258,76,621,False
2024-01-15,BEV009,STR012,205,226,105,326,False
2024-01-15,BEV009,STR013,415,120,164,371,False
2024-01-15,BEV009,STR014,500,137,114,523,False
2024-01-15,BEV009,STR015,441,167,156,452,False
2024-01-15,BEV009,STR016,183,107,100,190,False
2024-01-15,BEV009,STR017,447,107,97,457,False
2024-01-15,BEV009,STR018,255,249,76,428,False
2024-01-15,BEV009,STR019,150,271,87,334,False
